pl_name,pl_bmasse,pl_rade,pl_orbper,pl_eqt,st_mass,st_rad,st_teff
"Kepler-1516 b",,1.75000000,7.25931979000,,1.040000,1.070000,5904.00
"Kepler-997 b",,1.36000000,2.70730671600,,1.220000,1.560000,6150.00
"HATS-45 b",222.48100000,14.41477400,4.18762440000,1518.00,1.272000,1.315000,6450.00
"HATS-34 b",299.07803000,16.02887000,2.10616070000,1445.00,0.955000,0.980000,5380.00
"Kepler-1900 b",,1.62314676,2.98622989700,,1.104000,1.041000,6173.00
"TOI-712 d",,2.47400000,84.83960000000,313.60,0.732000,0.674000,4622.00
"Kepler-1027 b",,0.89000000,1.90780519900,,0.910000,0.820000,5436.00
"Kepler-79 b",7.60000000,3.51000000,13.48451000000,,1.244000,1.316000,6389.00
"HD 88986 b",17.20000000,2.49000000,146.05000000000,460.00,1.250000,1.543000,5861.00
"Kepler-1468 d",,3.33187146,19.59059906000,,1.072000,1.496000,5794.00
"TOI-1269 c",,2.22999162,9.23786144195,,,0.848906,5554.02
"Kepler-2001 c",,1.82000000,14.09258318900,597.00,0.864000,0.770000,5081.00
"Kepler-590 b",,4.02000000,5.85296257000,,1.100000,1.150000,6000.00
"Kepler-1682 b",,2.88940836,14.83340000000,,0.990000,0.842301,5619.12
"TOI-122 b",,2.72000000,5.07803000000,471.00,0.312000,0.334000,3403.00
"Kepler-286 c",,1.37000000,3.46809500000,,,0.863000,5580.00
"Kepler-1558 b",,0.68000000,3.50470358000,,0.830000,0.790000,5101.00
"TOI-2328 b",50.85254512,9.97599282,17.10197000000,842.00,0.950000,0.900000,5525.00
"K2-352 d",,2.23000000,14.87138700000,727.00,0.980000,0.950000,5791.00
"Kepler-449 b",,2.05600000,12.58242000000,,,,5649.18
"Kepler-1797 b",,3.05774442,23.35939980000,,1.069000,1.009000,6244.00
"TOI-2202 b",287.31687993,10.95117414,11.91260750000,,0.841000,0.808000,5169.00
"Kepler-1693 c",,0.97698289,5.36370992700,,0.941000,1.098000,5553.00
"Kepler-224 c",,3.12000000,5.92500300000,,,0.676000,5018.00
"Kepler-1740 b",,3.32321414,8.17240047500,,0.943000,0.905000,5705.00
"Kepler-1239 b",,2.90000000,5.19104016000,,1.400000,1.570000,6564.00
"TOI-5614 b",,3.21759316,4.17221328949,,,0.734919,4553.00
"Kepler-634 b",,1.89000000,5.16950177000,,1.030000,1.240000,6075.00
"K2-198 d",,2.43800000,7.45001770000,943.20,0.799000,0.757000,5212.90
"Kepler-275 d",,3.33000000,35.67606200000,,,1.383000,6165.00
"Kepler-220 c",,1.57000000,9.03419900000,,,0.666000,4632.00
"Kepler-529 d",,2.79502603,35.86619949000,,1.005000,1.189000,6078.00
"Kepler-402 d",,1.38000000,8.92109900000,,,1.264000,6090.00
"Kepler-65 b",,1.42000000,2.15491000000,,1.250000,1.410000,6211.00
"Kepler-196 d",,2.66065673,122.08000180000,,0.805000,0.770000,5132.00
"Kepler-271 d",,0.66000000,5.24972541000,,0.900000,0.870000,5555.00
"TOI-2207 b",203.41018048,11.15293580,8.00196800000,1259.00,1.296000,1.564000,6101.00
"Kepler-919 b",,2.25000000,11.04603384000,,1.150000,1.210000,6113.00
"Kepler-1937 b",,3.02291330,9.68859958600,,1.190000,1.196000,6457.00
"Kepler-575 b",,2.39000000,9.37891944000,,0.970000,0.950000,5710.00
"NGTS-4 b",20.60000000,3.18000000,1.33735080000,1650.00,0.750000,0.840000,5143.00
"Kepler-431 b",,0.76400000,6.80300000000,1032.00,1.071000,1.092000,6004.00
"CoRoT-25 b",85.81000000,12.11000000,4.86069000000,1330.00,1.090000,1.190000,6040.00
"Kepler-1697 b",,1.25954761,33.49690000000,,0.747000,0.772344,4681.53
"TOI-3856 b",171.62733978,13.59649359,2.04360352000,1544.00,1.096000,1.055000,5622.00
"KELT-15 b",416.35730000,19.50366000,3.32944000000,,2.060000,1.780000,6003.00
"Kepler-804 c",,1.14000000,9.65185017000,,1.010000,1.050000,5817.00
"K2-111 b",5.35000000,1.83700000,5.35189630000,1293.00,0.840000,1.250000,5775.00
"Kepler-1312 c",,1.02732734,1.11611998100,,0.983000,0.905000,5721.00
"Kepler-517 b",,2.67000000,60.92832271000,,0.950000,0.980000,5690.00
"Kepler-1336 c",,1.71000000,5.77721211000,,0.940000,1.300000,5512.00
"Kepler-1163 b",,1.03000000,6.11786898000,,1.220000,1.350000,6302.00
"WASP-140 b",,14.23540549,,1270.00,,,5300.00
"Kepler-1460 b",,1.96000000,29.96332470000,,0.700000,0.670000,4422.00
"Kepler-1751 b",,1.82417378,7.01731014300,,0.974000,0.967000,6052.00
"K2-83 c",,1.48300000,9.99767000000,,0.484000,0.424000,3910.00
"K2-350 c",,2.74000000,19.99194400000,687.00,0.980000,1.040000,5789.00
"Kepler-1128 b",,3.65000000,61.61781670000,,0.940000,0.910000,5543.00
"Kepler-210 c",,3.62000000,7.97251300000,,,0.650000,4559.00
"Kepler-1415 b",,1.29000000,0.63642408000,,0.890000,0.840000,5267.00
"HD 108236 c",,2.07100000,6.20344900000,,0.869000,0.877000,5660.00
"LHS 1903 b",3.28000000,1.38200000,2.15550980000,796.00,0.538000,0.539000,3664.00
"K2-65 b",,1.58000000,12.64750000000,,0.870000,0.840000,5213.00
"Kepler-272 b",,1.43000000,2.97135300000,,,0.929000,5297.00
"K2-367 b",,2.41300000,20.64509900000,,0.756000,0.625000,4348.00
"Kepler-855 b",,8.35000000,7.88663110400,,1.030000,1.030000,5835.00
"K2-398 b",,2.27400000,6.39302500000,,0.945000,1.239000,5946.00
"K2-148 d",,1.64000000,9.75790000000,,0.650000,0.632000,4079.00
"Kepler-376 b",,1.07000000,4.92019900000,,,1.175000,5900.00
"Kepler-815 b",,4.11000000,8.57503552000,,1.250000,3.420000,5028.00
"TOI-5688 A b",124.00000000,10.30000000,2.94815527000,742.00,0.600000,0.570000,3713.00
"Kepler-806 b",,1.14000000,8.09219642000,,0.990000,1.160000,5770.00
"Kepler-943 b",,5.93000000,49.77014380000,,0.930000,0.910000,5612.00
"TOI-3807 b",330.54154328,18.49481816,2.89897270000,1646.00,1.181000,1.468000,5772.00
"TOI-1518 b",581.62598481,21.05046575,1.90261131000,2546.00,1.880000,1.942000,7299.00
"Kepler-340 c",,3.37000000,22.82466900000,,,1.850000,6620.00
"Kepler-1201 b",,2.29000000,15.18725932000,,1.150000,1.240000,6177.00
"HATS-37 A b",31.46517000,6.79265400,4.33153660000,1085.00,0.843000,0.877000,5326.00
"Kepler-250 d",,2.18000000,17.64831200000,,,0.805000,5160.00
"K2-271 b",,7.28000000,8.56242100000,893.00,0.830000,0.990000,5644.00
"Kepler-498 b",,3.03000000,9.61375356000,,0.980000,0.960000,5744.00
"K2-341 b",,3.21000000,36.55255100000,598.00,0.980000,1.160000,5817.00
"K2-244 b",,1.75000000,21.06884000000,638.00,0.860000,0.920000,5677.00
"Kepler-1282 b",,1.55000000,2.13194651300,,0.920000,0.890000,5504.00
"TOI-4578 b",,2.26974262,8.62392630369,,,0.878735,5951.32
"HAT-P-60 b",182.43350562,18.28184752,4.79478130000,1772.00,1.435000,2.197000,6212.00
"Kepler-473 b",,4.08000000,14.55731705000,,1.060000,1.340000,5816.00
"CoRoT-32 b",47.67450000,6.38913000,6.71837000000,938.00,1.080000,0.790000,5970.00
"WASP-91 b",425.89220000,11.54527000,2.79858100000,1160.00,0.840000,0.860000,4920.00
"Kepler-213 c",,2.34000000,4.82296200000,,,1.195000,5696.00
"Kepler-121 b",,2.34000000,3.17742200000,,,0.701000,5311.00
"Kepler-890 b",,8.89000000,52.75875577000,,1.090000,1.130000,5954.00
"Kepler-330 b",,1.35000000,8.25978000000,,,0.722000,5117.00
"HATS-5 b",75.32300000,10.22300000,4.76338700000,1025.00,0.936000,0.871000,5304.00
"TOI-2128 b",4.50000000,2.08874836,16.34136000000,780.53,1.025100,1.117400,5968.00
"TOI-5817 b",10.30000000,3.08000000,15.61031000000,950.00,0.970000,1.427000,5770.00
"HD 73583 b",10.20000000,2.79000000,6.39804200000,714.00,0.730000,0.650000,4511.00
"Kepler-164 d",,2.45000000,28.98676900000,,,1.148000,5888.00
"Kepler-257 c",,5.41000000,6.58148400000,,,1.037000,5180.00
"Kepler-238 c",,2.39000000,6.15555700000,,,1.430000,5751.00
"K2-214 b",,2.51000000,8.59656000000,1001.00,1.030000,1.236000,5875.00
"Kepler-597 b",,2.37000000,13.02365861000,,0.970000,0.950000,5683.00
"Kepler-1489 c",,0.51000000,0.68074100000,,0.977000,0.957000,5565.53
"Kepler-1863 b",,2.26309256,44.99760056000,,1.097000,0.983000,5871.00
"TOI-2842 b",117.59651059,12.84549188,3.55140580000,1471.00,1.135000,1.265000,5910.00
"Kepler-176 d",,2.51000000,25.75197400000,,,0.891000,5232.00
"TOI-763 b",9.79000000,2.28000000,5.60570000000,1038.00,0.917000,0.897000,5450.00
"Kepler-1618 b",,1.26000000,6.10826019000,,1.410000,1.650000,6620.00
"TOI-5542 b",419.53349724,11.30986153,75.12375000000,441.00,0.890000,1.058000,5700.00
"Kepler-1857 b",,1.96065412,8.94340992000,,0.873000,1.005000,6074.00
"Kepler-697 b",,4.13000000,3.70987064500,,0.920000,0.880000,5513.00
"K2-48 b",,2.24000000,20.50650000000,,0.770000,0.730000,4899.00
"Kepler-28 c",2.06000000,1.85700000,8.99000000000,,0.684000,0.664000,4499.30
"Kepler-1107 b",,1.34000000,0.57103851800,,0.860000,0.820000,5268.00
"Kepler-1920 b",,2.95415848,30.25410080000,,1.239000,1.161000,6277.00
"Kepler-281 b",,2.82000000,14.64600800000,,,0.899000,5723.00
"Kepler-1643 b",,2.32000000,5.34265700000,,0.845000,0.855000,4916.00
"Kepler-175 c",,3.10000000,34.03525700000,,,1.010000,6064.00
"Kepler-207 d",,3.31000000,5.86807500000,,,1.588000,5920.00
"Kepler-235 c",,1.28000000,7.82490400000,,,0.554000,4255.00
"Kepler-1654 b",158.91500000,9.18017100,1047.83560000000,206.00,1.011000,1.179000,5597.00
"Kepler-1606 b",,2.07000000,196.43522400000,,0.900000,0.860000,5422.00
"KIC 8540376 c",,2.40000000,75.20000000000,,1.040000,1.260000,6474.00
"Kepler-1936 b",,3.16615594,126.55699920000,,1.419000,1.854000,6501.00
"Kepler-833 b",,2.02000000,18.75469980000,,0.640000,0.620000,4339.00
"COCONUTS-2 b",2383.71305250,12.57647635,,493.00,0.400000,0.366000,3552.00
"K2-386 b",,2.32000000,7.47322300000,,0.911000,0.970000,5749.00
"K2-66 b",21.30000000,2.49000000,5.06963000000,1372.00,1.110000,1.670000,5887.00
"K2-4 b",,2.10000000,10.00341700000,,0.635026,0.569359,4014.73
"Kepler-1612 b",,1.03000000,3.91795101000,,0.960000,0.940000,5643.00
"Kepler-744 b",,1.62000000,12.06222443000,,0.940000,0.930000,5594.00
"Kepler-140 b",,1.61000000,3.25427000000,,,1.288000,6077.00
"TOI-1054.01",,2.43432000,15.50778550000,853.00,,1.170000,6122.00
"Kepler-1455 b",,2.16000000,49.27676400000,,0.620000,0.600000,4075.00
"Kepler-264 b",,3.33000000,40.80623100000,,,1.550000,6158.00
"Kepler-1822 b",,2.64755943,22.13339996000,,0.782000,0.702000,5165.00
"Kepler-106 d",8.10000000,0.95000000,23.98020000000,,1.000000,1.040000,5858.00
"Kepler-1214 b",,2.36000000,18.82634264000,,0.850000,0.800000,5130.00
"Kepler-776 b",,1.28000000,4.89718784000,,0.830000,0.780000,5071.00
"NGTS-34 b",19.10000000,3.65000000,43.12655000000,624.00,1.266000,1.367000,6134.00
"K2-373 b",,2.06100000,11.02066000000,,1.158000,1.486000,6138.00
"Kepler-1600 c",,1.94206512,7.29804992700,,0.818000,0.834000,5119.00
"Kepler-1306 b",,1.91000000,16.29595382000,,0.980000,0.970000,5727.00
"Kepler-1204 b",,3.05000000,85.73502850000,,1.030000,1.030000,5825.00
"Gaia-2 b",259.66580852,14.81827249,3.69152240000,,1.000000,1.064000,5720.00
"TOI-5616 b",624.00000000,10.78000000,2.00284900000,939.00,0.666000,0.646000,3996.00
"Kepler-212 b",,1.09000000,16.25758200000,,,1.455000,5852.00
"WASP-38 b",1093.33520000,13.78707000,6.87188000000,,1.760000,1.520000,6180.00
"NGTS-9 b",921.70700000,11.99363000,4.43527000000,1448.00,1.340000,1.380000,6330.00
"Kepler-631 b",,2.90000000,17.97979059000,,1.240000,1.330000,6185.00
"Kepler-1413 b",,1.82000000,13.18296420000,,0.840000,0.800000,5196.00
"Kepler-131 c",8.25000000,0.84000000,25.51690000000,,1.020000,1.030000,5685.00
"Kepler-633 c",,2.29600000,23.78319931000,,0.997000,1.265000,5877.00
"Kepler-178 c",,2.88000000,20.55280200000,,,1.066000,5676.00
"Kepler-1905 b",,1.44607340,3.42392993000,,1.038000,1.015000,5788.00
"Kepler-1322 c",,2.15492527,6.45998001100,,0.897000,0.804000,5704.00
"K2-118 b",,2.54000000,50.92092000000,,0.756446,0.734626,4726.29
"K2-203 b",,1.26549392,9.69520000000,738.40,0.793000,0.765000,5026.00
"Kepler-711 b",,3.41000000,23.58914398000,,0.840000,0.800000,5222.00
"TOI-1408 c",7.60000000,2.22000000,2.16640000000,,1.312000,1.530000,6117.00
"Kepler-27 d",,2.70619460,6.54628992100,,0.926000,0.817000,5251.00
"Kepler-1058 b",,2.72000000,110.96546000000,,0.730000,0.690000,4644.00
"TOI-2459 b",,2.95310000,19.10471800000,445.01,0.660000,0.675100,4195.00
"CoRoT-16 b",170.03200000,13.11000000,5.35227000000,,1.098000,1.190000,5650.00
"TOI-2587 A b",69.28659273,12.07207221,5.45664000000,1445.00,1.150000,1.726000,5760.00
"Kepler-377 c",,2.06000000,27.01497600000,,,1.224000,5949.00
"HD 108236 e",,3.08300000,19.59002500000,,0.869000,0.877000,5660.00
"Kepler-467 b",,2.25000000,24.99324193000,,1.050000,1.370000,5809.00
"Kepler-1978 b",,2.67000000,10.84969477000,676.00,0.869000,0.778000,5251.00
"Kepler-701 b",,2.84000000,10.35533177000,,0.880000,0.840000,5343.00
"Kepler-214 c",,2.13000000,28.77980000000,,,1.352000,6169.00
"Kepler-765 b",,2.43000000,27.66552260000,,1.050000,1.060000,5901.00
"HD 136352 b",4.72000000,1.66400000,11.57797000000,905.00,0.870000,1.058000,5664.00
"Kepler-1568 b",,1.30000000,20.92539200000,,1.090000,1.190000,5956.00
"Kepler-168 c",,2.69000000,13.19324200000,,,1.107000,6282.00
"Kepler-529 b",,1.86000000,1.98035766300,,1.070000,1.140000,6087.00
"HAT-P-55 b",189.42573057,14.84069045,3.58523130000,1367.00,1.028000,1.105000,5804.00
"Kepler-975 b",,1.48000000,1.97034245700,,0.800000,0.750000,4897.00
"HATS-22 b",870.85420000,10.68217700,4.72281240000,858.00,0.759000,0.689000,4803.00
"Kepler-858 b",,4.87000000,76.13602028000,,0.960000,0.910000,5653.00
"K2-212 b",,2.65000000,9.79564700000,,0.622000,0.678000,4349.00
"WASP-44 b",276.51210000,12.32990000,2.42380400000,1337.00,0.935000,0.906000,5420.00
"Kepler-1205 b",,1.41000000,1.07839035200,,0.840000,0.810000,5226.00
"Kepler-383 b",,1.32000000,12.90453200000,,,0.672000,4710.00
"TOI-2345 b",3.49000000,1.50400000,1.05285730000,1478.00,0.727000,0.729000,4687.00
"K2-239 c",,1.00000000,7.77500000000,427.00,0.400000,0.360000,3420.00
"Kepler-816 b",,10.24000000,10.50682564600,,0.900000,0.850000,5286.00
"TOI-159 b",1110.00000000,18.18000000,3.76283960000,1891.00,1.661000,1.620000,7287.00
"Wolf 327 b",2.53000000,1.24000000,0.57347450000,996.00,0.405000,0.406000,3542.00
"TOI-5926 b",,7.56807148,3.81122794237,,,0.890046,5388.92
"Kepler-753 b",,1.91000000,5.74772501200,,0.680000,0.650000,4346.00
"Kepler-801 b",,2.00000000,11.41928253000,,0.670000,0.630000,4435.00
"NGTS-14 A b",29.24036000,4.97679600,3.53571730000,1143.00,0.898000,0.842000,5187.00
"K2-230 b",,1.96000000,2.86041000000,1529.00,1.110000,1.390000,5945.00
"Kepler-1444 b",,2.18000000,33.42035034000,,1.030000,1.050000,5810.00
"Kepler-1518 c",,2.90000000,9.63102580000,1094.00,1.060000,1.345000,6432.00
"K2-282 b",,2.50000000,4.16978300000,,,1.000000,5499.00
"K2-90 c",,1.30000000,2.90070600000,,0.704613,0.634754,4421.98
"Kepler-391 c",450.00000000,2.88000000,20.50100000000,662.00,1.270000,2.879000,5038.00
"WASP-59 b",274.27600000,8.68700000,7.91958500000,670.00,0.719000,0.613000,4650.00
"TOI-1346 b",,2.39000000,1.76225380000,1324.00,0.820000,0.780000,5099.00
"Kepler-1388 b",,2.59000000,12.28546030000,,0.630000,0.610000,4098.00
"Kepler-538 b",12.90000000,2.21500000,81.73778000000,417.00,0.892000,0.871700,5534.00
"HAT-P-54 b",241.55080000,10.58129600,3.79984700000,818.00,0.645000,0.617000,4390.00
"Kepler-899 b",,2.68000000,19.17891293000,,0.930000,0.910000,5595.00
"TOI-2529 b",743.71847238,11.54525012,64.59490000000,636.00,1.110000,1.700000,5802.00
"K2-153 b",,2.00000000,7.51574000000,497.00,0.550000,0.530000,3845.00
"TOI-1226 b",,2.41011120,3.92880881576,,,0.986943,5434.91
"Kepler-819 b",,2.76000000,33.19956480000,,0.860000,0.810000,5279.00
"Kepler-184 b",,2.36000000,10.68757600000,,,0.873000,5788.00
"TOI-3493 b",8.97000000,3.22000000,8.15946670000,1102.00,1.023000,1.228000,5844.00
"Kepler-1179 b",,1.32000000,2.68505749200,,0.840000,0.810000,5212.00
"K2-394 b",,1.69200000,5.09571700000,,0.478000,0.631000,4938.00
"TOI-540 b",,0.90300000,1.23914910000,611.00,0.159000,0.189500,3216.00
"Kepler-934 b",,2.09000000,55.67383090000,,0.810000,0.770000,5001.00
"Kepler-1240 b",,1.15000000,4.86638150000,,0.980000,0.960000,5682.00
"Kepler-828 b",,1.51000000,0.56785713600,,0.810000,0.770000,5039.00
"TOI-2236 b",502.16888306,14.36991326,3.53159020000,1688.00,1.343000,1.573000,6248.00
"Kepler-282 d",61.00000000,2.46000000,24.80600000000,,0.970000,0.890000,
"K2-294 b",,1.66000000,2.50387000000,1425.00,0.987000,1.200000,5612.00
"Kepler-401 d",,2.27000000,184.25640500000,,1.170000,1.290000,6184.00
"Kepler-157 d",,1.46000000,7.02573474000,,1.020000,1.030000,5866.00
"Kepler-1801 c",,2.91000000,116.58318300000,371.00,0.936000,0.981000,5738.00
"Kepler-158 c",,1.90000000,28.55138300000,,,0.624000,4623.00
"Kepler-1820 b",,3.11883067,31.03249931000,,1.047000,0.931000,5841.00
"Kepler-32 b",1303.00000000,2.20000000,5.90124000000,,0.580000,0.530000,3900.00
"K2-336 b",,1.22000000,21.19473300000,569.00,0.860000,0.800000,5424.00
"HD 219134 f",7.30000000,1.31000000,22.71700000000,522.60,0.810000,0.778000,4699.00
"Kepler-873 b",,3.75000000,20.55338440000,,1.180000,1.270000,6163.00
"Kepler-1137 b",,2.20000000,23.92107910000,,1.500000,1.840000,6807.00
"K2-58 c",,1.62000000,2.53726000000,,0.890000,0.860000,5413.00
"WASP-118 b",163.36462000,16.14096000,4.04604350000,1729.00,1.320000,1.696000,6410.00
"Kepler-388 c",,0.86000000,13.29700400000,,,0.586000,4498.00
"Kepler-1935 b",,2.50271696,3.95140004200,,0.845000,0.899000,5570.00
"Kepler-463 b",,3.05000000,8.98101683300,,0.870000,0.900000,5661.00
"K2-30 b",184.02357000,11.64615100,4.09850300000,1092.00,0.900000,0.844000,5425.00
"TIC 150070085 b",,3.62000000,10.47423000000,945.06,1.160000,1.086000,5999.00
"K2-316 b",,1.33000000,1.13300000000,841.00,0.408000,0.379000,3436.00
"Kepler-1922 b",,2.29064904,13.22259998000,,0.953000,0.863000,5931.00
"WASP-61 b",851.78440000,15.80469000,3.85590000000,,1.820000,1.550000,6250.00
"TOI-411 c",9.72000000,2.32800000,9.57308300000,931.00,1.098000,1.117000,6169.00
"Kepler-292 e",,2.67000000,11.97901000000,,,0.826000,5299.00
"Kepler-173 c",,2.43000000,8.00577700000,,,0.949000,6031.00
"EPIC 206042996 c",,1.20000000,0.35488400000,,,0.500000,4114.00
"TOI-238 b",3.37000000,1.55900000,1.27309900000,1378.00,0.781000,0.756000,5059.00
"TOI-4427 b",87.72064033,13.09208946,4.61826210000,1040.00,0.900000,0.890000,5347.00
"TOI-784 b",9.67000000,1.93000000,2.79703650000,,0.910000,0.907000,5558.00
"Kepler-1540 b",,2.49000000,125.41311770000,,0.740000,0.690000,4540.00
"Kepler-1148 b",,1.69000000,1.10446350900,,0.810000,0.770000,5054.00
"Kepler-1299 b",,2.98000000,19.94008740000,,0.940000,0.910000,5609.00
"Kepler-1474 b",,2.16000000,36.43334520000,,1.040000,1.040000,5870.00
"K2-219 d",,2.57634456,11.13727800000,,1.021545,1.189232,5753.00
"TOI-198 b",3.17000000,1.36000000,10.21521300000,456.00,0.417000,0.418000,3801.00
"Kepler-1777 b",,2.13189678,12.18420029000,,0.984000,1.068000,5771.00
"TOI-7510 d",190.00000000,10.52000000,48.86446800000,542.40,1.063000,1.035000,5720.00
"Kepler-825 c",,1.84000000,8.18182460000,,1.030000,1.080000,5976.00
"K2-358 b",,2.68000000,11.25102850000,888.00,0.930000,0.910000,5650.00
"TOI-1472 c",21.13000000,3.33400000,15.53817470000,662.00,0.870000,0.840000,5100.00
"Kepler-820 b",,6.09000000,127.83380980000,,1.230000,1.360000,6260.00
"KOI-984 b",,4.30000000,4.28817850000,1022.00,0.928000,0.818000,5295.00
"Kepler-1758 b",,2.57059831,9.97721004500,,1.035000,1.616000,5557.00
"Kepler-1036 b",,3.01000000,122.88080580000,,0.950000,0.890000,5533.00
"Kepler-1377 b",,1.25000000,0.74092842200,,0.860000,0.820000,5218.00
"Kepler-104 b",,3.10000000,11.42754800000,,,1.349000,5711.00
"Kepler-1113 b",,2.81000000,42.30049540000,,1.120000,1.170000,5931.00
"Kepler-585 b",,2.83000000,2.75235975300,,0.960000,0.930000,5593.00
"WASP-155 b",276.82854250,13.45077684,3.11041300000,1468.00,1.090000,1.240000,5660.00
"Kepler-795 b",,1.68000000,29.61934210000,,0.940000,0.960000,5631.00
"HATS-25 b",194.82979000,14.12334000,4.29864320000,1277.00,0.994000,1.107000,5715.00
"Kepler-133 c",,2.84000000,31.51758600000,,,1.425000,5736.00
"K2-62 b",,2.02000000,6.67199000000,666.00,0.670000,0.696000,4455.00
"TOI-1516 b",1004.33776612,15.24421375,2.05601400000,,1.140000,1.140000,6520.00
"Kepler-1347 b",,1.03000000,14.00947528000,,0.820000,0.790000,5193.00
"Kepler-399 b",,0.96000000,14.42528100000,,,0.680000,5502.00
"Kepler-1382 b",,1.88000000,16.35830550000,,1.360000,1.720000,6161.00
"Kepler-405 b",,2.08000000,10.61383900000,,,0.893000,5818.00
"Kepler-1939 b",,1.16480773,2.79065990400,,0.648000,0.603000,4353.00
"Kepler-1555 b",,1.61000000,8.10501635000,,1.040000,1.060000,5866.00
"Kepler-580 b",,2.57000000,8.22241965600,,0.670000,0.640000,4298.00
"Kepler-2001 b",,1.04000000,1.09001100300,1402.00,0.864000,0.770000,5081.00
"Kepler-171 b",,2.34000000,4.16697200000,,,0.839000,5642.00
"Kepler-792 b",,1.96000000,11.30119217000,,1.090000,1.120000,5971.00
"WASP-188 b",458.62639130,14.81827249,5.74891600000,1666.00,1.500000,1.830000,6850.00
"Kepler-1488 b",,1.86000000,39.81899320000,,1.050000,1.310000,5820.00
"Kepler-295 c",,1.17000000,21.52625800000,,,0.898000,5603.00
"K2-137 b",,0.64000000,0.17971900000,,,0.290000,3697.00
"Kepler-300 c",,2.25000000,40.71495500000,,,0.900000,5986.00
"Kepler-232 c",,3.83000000,11.37934900000,,,0.968000,5847.00
"Kepler-190 c",,1.46000000,3.76302400000,,,0.795000,5106.00
"Kepler-251 b",,1.33000000,4.79093600000,,,0.890000,5526.00
"Kepler-199 c",,3.25000000,67.09340800000,,,0.967000,5644.00
"Kepler-969 b",,2.07000000,34.17317140000,,0.920000,0.820000,5214.00
"Kepler-1671 b",,1.32557381,4.16787000000,,0.866000,0.929771,5135.55
"HAT-P-41 b",378.21770000,22.97845000,2.69405000000,,2.560000,2.050000,6390.00
"WASP-116 b",203.41018048,13.67495645,6.61320000000,1414.00,1.250000,1.426000,6250.00
"Kepler-1990 b",,3.27000000,1.73513619000,1554.00,1.028000,1.071000,5751.00
"K2-228 b",,1.21000000,2.69828000000,914.00,0.710000,0.650000,4715.00
"Kepler-1115 b",,1.70000000,23.55407250000,,1.600000,1.730000,8480.00
"K2-165 c",,1.55409035,4.38274500000,,0.834847,0.803827,5185.00
"Kepler-186 c",,1.25000000,7.26730200000,,0.478000,0.472000,3788.00
"Kepler-1992 b",,0.91000000,15.61122380000,637.00,0.874000,0.842000,5383.00
"EPIC 201497682 b",,0.69200000,2.13174000000,,0.780000,,
"WASP-85 A b",402.05495000,13.89916000,2.65567770000,1452.00,1.090000,0.935000,6112.00
"Kepler-107 d",7.70000000,0.86000000,7.95839000000,1173.00,1.238000,1.447000,5854.00
"Kepler-1067 c",,1.74682428,5.42583990100,,0.981000,0.934000,5594.00
"KOI-7913 b",,2.34000000,24.27855300000,,0.760000,0.788000,4324.00
"KELT-24 b",1458.83238813,12.71098411,5.55149296000,1391.00,1.268000,1.338000,6426.00
"Kepler-235 e",,2.22000000,46.18366900000,,,0.554000,4255.00
"TIC 198190129 b",,2.92284949,7.94804910667,,,0.640675,4377.53
"Kepler-85 d",,1.20000000,17.91323000000,,,0.893000,5436.00
"Kepler-197 e",,0.91000000,25.20971500000,,,1.120000,6004.00
"K2-289 b",,9.10000000,13.15696900000,753.00,0.953000,1.025000,5529.00
"GPX-1 b",6261.21961790,16.47720163,1.74457900000,2300.00,1.680000,1.560000,7000.00
"TOI-815 b",7.60000000,2.94000000,11.19725900000,686.00,0.776000,0.770000,4869.00
"TOI-7510 b",18.10000000,7.31000000,11.53086900000,878.00,1.063000,1.035000,5720.00
"Kepler-1286 b",,2.15000000,11.25402929000,,1.000000,0.980000,5753.00
"Kepler-582 b",,3.68000000,18.49235668000,,0.930000,0.910000,5564.00
"HATS-68 b",410.00070000,13.80948800,3.58622020000,1741.00,1.351000,1.748000,6147.00
"Kepler-1097 b",,3.26000000,187.74702900000,,0.820000,0.790000,5211.00
"Kepler-879 b",,2.57000000,33.38559380000,,1.020000,1.020000,5792.00
"Kepler-1684 b",,2.87084792,47.70550000000,,0.750000,0.666755,4706.54
"WASP-114 b",562.24127000,15.00885100,1.54877430000,2043.00,1.289000,1.430000,5940.00
"Kepler-942 b",,2.13000000,44.96417488000,,0.810000,0.750000,4861.00
"Kepler-642 b",,2.90000000,4.41745855000,,1.400000,1.660000,6570.00
"K2-180 b",11.41003981,2.46597575,8.86566300000,797.50,0.735000,0.719000,5365.00
"K2-275 b",,2.34000000,3.28096260000,1166.00,0.770000,0.690000,4841.00
"Kepler-707 b",,1.33000000,2.23749275100,,0.800000,0.760000,5099.00
"Kepler-153 c",,2.53000000,46.90232000000,,,0.892000,5404.00
"K2-371 b",,13.02400000,3.11490500000,,0.958000,0.736000,4925.00
"TOI-1742 b",9.70000000,2.36507598,21.26908400000,694.09,1.086100,1.131000,5815.00
"K2-26 b",,2.67000000,14.56650000000,430.00,0.560000,0.520000,3785.00
"K2-246 b",,3.49000000,5.76918000000,977.00,0.870000,0.940000,5610.00
"Kepler-998 b",,2.32000000,5.65377733000,,1.120000,1.180000,6058.00
"Kepler-1170 b",,2.41000000,9.98969327000,,0.800000,0.760000,5069.00
"Kepler-132 d",,1.55000000,18.01019900000,,,1.178000,6003.00
"Kepler-1414 b",,1.23000000,3.51576315000,,0.800000,0.750000,4951.00
